,stop_name,direction_id,service_date_day,delay_time,month,Temp_Avg,Precipitation,Day_of_Week,slow_day_flag
407,Assembly,1,2020-02-20,123.0,2,30.5,0.0,3,1
408,Assembly,1,2020-02-21,121.0,2,25.0,0.0,4,1
409,Assembly,1,2020-02-22,118.5,2,39.0,0.0,5,1
410,Assembly,1,2020-02-23,116.0,2,46.0,0.0,6,1
411,Assembly,1,2020-02-24,124.0,2,49.5,0.0,0,1
412,Assembly,1,2020-02-25,122.0,2,48.0,0.26,1,1
413,Assembly,1,2020-02-26,125.0,2,46.0,0.15,2,1
414,Assembly,1,2020-02-27,127.0,2,44.0,0.75,3,1
415,Assembly,1,2020-02-28,122.0,2,33.0,0.0,4,1
416,Assembly,1,2020-02-29,116.0,2,28.5,0.0,5,1
417,Assembly,1,2020-03-01,115.0,3,26.0,0.0,6,1
418,Assembly,1,2020-03-02,126.0,3,37.5,0.0,0,1
419,Assembly,1,2020-03-03,123.0,3,52.5,0.03,1,1
420,Assembly,1,2020-03-04,128.0,3,45.5,0.03,2,1
421,Assembly,1,2020-03-05,120.5,3,44.0,0.0,3,1
422,Assembly,1,2020-03-06,124.0,3,38.0,0.0,4,1
423,Assembly,1,2020-03-07,115.0,3,37.0,0.0,5,0
424,Assembly,1,2020-03-08,117.0,3,42.0,0.0,6,1
425,Assembly,1,2020-03-09,122.0,3,57.0,0.0,0,1
426,Assembly,1,2020-03-10,126.0,3,53.0,0.0,1,1
427,Assembly,1,2020-03-11,130.0,3,48.0,0.0,2,1
428,Assembly,1,2020-03-12,123.0,3,38.5,0.0,3,1
429,Assembly,1,2020-03-13,120.0,3,51.0,0.29,4,1
430,Assembly,1,2020-03-14,115.0,3,45.5,0.0,5,1
431,Assembly,1,2020-03-15,116.5,3,36.5,0.0,6,1
432,Assembly,1,2020-03-16,120.0,3,29.5,0.0,0,1
433,Assembly,1,2020-03-17,113.0,3,38.0,0.03,1,0
434,Assembly,1,2020-03-18,115.5,3,44.0,0.0,2,1
435,Assembly,1,2020-03-19,118.0,3,40.5,0.56,3,1
436,Assembly,1,2020-03-20,117.0,3,53.0,0.02,4,1
437,Assembly,1,2020-03-21,115.0,3,44.0,0.0,5,0
438,Assembly,1,2020-03-22,115.0,3,29.0,0.0,6,1
439,Assembly,1,2020-03-23,116.0,3,34.5,1.38,0,1
440,Assembly,1,2020-03-24,112.5,3,41.5,0.35,1,1
441,Assembly,1,2020-03-25,114.0,3,40.0,0.0,2,0
442,Assembly,1,2020-03-26,116.0,3,39.0,0.0,3,1
443,Assembly,1,2020-03-27,118.0,3,52.0,0.01,4,1
444,Assembly,1,2020-03-28,116.0,3,42.0,0.08,5,1
445,Assembly,1,2020-03-29,115.0,3,41.0,0.74,6,1
446,Assembly,1,2020-03-30,118.0,3,40.0,0.08,0,1
447,Assembly,1,2020-03-31,114.0,3,36.5,0.0,1,1
448,Assembly,1,2020-04-01,113.0,4,37.0,0.0,2,1
449,Assembly,1,2020-04-02,116.0,4,43.0,0.13,3,1
450,Assembly,1,2020-04-03,119.0,4,43.0,0.83,4,1
451,Assembly,1,2020-04-04,120.5,4,41.5,0.04,5,1
452,Assembly,1,2020-04-05,117.0,4,46.5,0.0,6,1
453,Assembly,1,2020-04-06,113.0,4,53.0,0.0,0,0
454,Assembly,1,2020-04-07,111.0,4,54.0,0.0,1,1
455,Assembly,1,2020-04-08,114.0,4,45.0,0.07,2,1
456,Assembly,1,2020-04-09,116.5,4,44.5,0.64,3,1
457,Assembly,1,2020-04-10,113.0,4,43.0,0.01,4,1
458,Assembly,1,2020-04-11,112.0,4,44.5,0.0,5,1
459,Assembly,1,2020-04-12,114.0,4,47.5,0.0,6,1
460,Assembly,1,2020-04-13,114.0,4,55.5,0.56,0,1
461,Assembly,1,2020-04-14,109.0,4,51.5,0.0,1,1
462,Assembly,1,2020-04-15,113.0,4,45.5,0.0,2,1
463,Assembly,1,2020-04-16,111.0,4,40.5,0.0,3,0
464,Assembly,1,2020-04-17,112.0,4,41.5,0.01,4,1
465,Assembly,1,2020-04-18,115.0,4,36.5,0.67,5,1
466,Assembly,1,2020-04-19,115.0,4,49.0,0.0,6,1
467,Assembly,1,2020-04-20,115.0,4,44.5,0.0,0,1
468,Assembly,1,2020-04-21,114.0,4,44.0,0.33,1,1
469,Assembly,1,2020-04-22,114.0,4,39.0,0.0,2,1
470,Assembly,1,2020-04-23,112.5,4,44.5,0.0,3,1
471,Assembly,1,2020-04-24,114.0,4,42.0,0.21,4,1
472,Assembly,1,2020-04-25,115.0,4,45.0,0.0,5,1
473,Assembly,1,2020-04-26,115.0,4,44.0,0.22,6,1
474,Assembly,1,2020-04-27,112.0,4,39.5,0.6,0,0
475,Assembly,1,2020-04-28,112.0,4,41.0,0.01,1,1
476,Assembly,1,2020-04-29,113.0,4,43.5,0.0,2,1
477,Assembly,1,2020-04-30,114.0,4,47.0,0.0,3,0
478,Assembly,1,2020-05-01,114.0,5,55.0,0.79,4,1
479,Assembly,1,2020-05-02,114.5,5,58.0,0.01,5,1
480,Assembly,1,2020-05-03,115.0,5,65.5,0.0,6,1
481,Assembly,1,2020-05-04,112.0,5,59.0,0.0,0,0
482,Assembly,1,2020-05-05,111.0,5,51.0,0.0,1,1
483,Assembly,1,2020-05-06,113.0,5,46.0,0.01,2,0
484,Assembly,1,2020-05-07,116.0,5,53.0,0.0,3,1
485,Assembly,1,2020-05-08,116.0,5,50.0,0.25,4,1
486,Assembly,1,2020-05-09,115.0,5,40.0,0.12,5,1
487,Assembly,1,2020-05-10,116.0,5,47.0,0.0,6,1
488,Assembly,1,2020-05-11,111.0,5,53.0,0.23,0,0
489,Assembly,1,2020-05-12,110.0,5,48.5,0.0,1,0
490,Assembly,1,2020-05-13,112.0,5,48.5,0.0,2,1
491,Assembly,1,2020-05-14,120.0,5,57.0,0.0,3,1
492,Assembly,1,2020-05-15,129.0,5,62.5,0.67,4,1
493,Assembly,1,2020-05-16,129.0,5,58.5,0.04,5,1
494,Assembly,1,2020-05-17,131.0,5,56.0,0.0,6,1
495,Assembly,1,2020-05-18,124.0,5,52.5,0.0,0,1
496,Assembly,1,2020-05-19,125.0,5,51.0,0.0,1,1
497,Assembly,1,2020-05-20,127.0,5,51.5,0.0,2,1
498,Assembly,1,2020-05-21,132.0,5,61.0,0.0,3,1
499,Assembly,1,2020-05-22,127.0,5,68.0,0.0,4,0
500,Assembly,1,2020-05-23,130.0,5,59.5,0.0,5,1
501,Assembly,1,2020-05-24,132.0,5,49.0,0.0,6,0
502,Assembly,1,2020-05-25,132.5,5,51.5,0.0,0,0
503,Assembly,1,2020-05-26,123.0,5,60.0,0.0,1,1
504,Assembly,1,2020-05-27,126.0,5,71.5,0.0,2,1
505,Assembly,1,2020-05-28,136.0,5,71.0,0.0,3,1
506,Assembly,1,2020-05-29,131.0,5,73.5,0.0,4,0
507,Assembly,1,2020-05-30,138.0,5,72.5,0.09,5,1
508,Assembly,1,2020-05-31,132.0,5,59.0,0.0,6,0
509,Assembly,1,2020-06-01,129.0,6,55.5,0.0,0,0
510,Assembly,1,2020-06-02,128.5,6,56.5,0.02,1,1
511,Assembly,1,2020-06-03,118.0,6,67.5,0.01,2,1
512,Assembly,1,2020-06-04,114.5,6,74.0,0.0,3,1
513,Assembly,1,2020-06-05,119.0,6,72.5,0.16,4,1
514,Assembly,1,2020-06-06,116.0,6,75.5,0.14,5,0
515,Assembly,1,2020-06-07,116.0,6,61.0,0.0,6,1
516,Assembly,1,2020-06-08,115.0,6,67.0,0.0,0,0
517,Assembly,1,2020-06-09,114.0,6,70.0,0.0,1,1
518,Assembly,1,2020-06-10,115.0,6,62.0,0.0,2,1
519,Assembly,1,2020-06-11,114.0,6,69.0,0.74,3,0
520,Assembly,1,2020-06-12,114.0,6,74.5,0.0,4,0
521,Assembly,1,2020-06-13,114.0,6,62.5,0.0,5,1
522,Assembly,1,2020-06-14,114.0,6,59.5,0.0,6,1
523,Assembly,1,2020-06-15,113.0,6,60.0,0.0,0,0
524,Assembly,1,2020-06-16,115.0,6,62.5,0.0,1,1
525,Assembly,1,2020-06-17,117.0,6,64.5,0.0,2,1
526,Assembly,1,2020-06-18,122.0,6,75.0,0.0,3,1
527,Assembly,1,2020-06-19,122.5,6,77.5,0.0,4,1
528,Assembly,1,2020-06-20,118.0,6,80.5,0.0,5,1
529,Assembly,1,2020-06-21,117.0,6,77.0,0.0,6,0
530,Assembly,1,2020-06-22,118.0,6,66.5,0.0,0,1
531,Assembly,1,2020-06-23,119.0,6,75.5,0.0,1,1
532,Assembly,1,2020-06-24,122.0,6,77.0,0.01,2,1
533,Assembly,1,2020-06-25,127.0,6,77.5,0.0,3,1
534,Assembly,1,2020-06-26,124.0,6,76.5,0.0,4,1
535,Assembly,1,2020-06-27,117.0,6,74.0,0.02,5,1
536,Assembly,1,2020-06-28,122.0,6,72.5,1.19,6,1
537,Assembly,1,2020-06-29,119.5,6,68.0,0.19,0,1
538,Assembly,1,2020-06-30,121.0,6,65.5,0.18,1,1
539,Assembly,1,2020-07-01,120.5,7,67.5,0.07,2,1
540,Assembly,1,2020-07-02,122.0,7,74.5,0.0,3,1
541,Assembly,1,2020-07-03,121.5,7,69.5,0.0,4,1
542,Assembly,1,2020-07-04,116.0,7,65.5,0.0,5,0
543,Assembly,1,2020-07-05,117.0,7,71.5,0.11,6,1
544,Assembly,1,2020-07-06,254.0,7,66.5,0.0,0,1
545,Assembly,1,2020-07-07,245.5,7,71.0,0.0,1,0
546,Assembly,1,2020-07-08,265.0,7,76.0,0.0,2,1
547,Assembly,1,2020-07-09,184.0,7,79.0,0.0,3,1
548,Assembly,1,2020-07-10,166.0,7,73.5,0.0,4,1
549,Assembly,1,2020-07-11,122.0,7,79.0,0.01,5,1
550,Assembly,1,2020-07-12,118.0,7,80.5,0.0,6,1
551,Assembly,1,2020-07-13,238.0,7,77.0,0.07,0,1
552,Assembly,1,2020-07-14,242.0,7,71.0,0.62,1,1
553,Assembly,1,2020-07-15,220.0,7,66.0,0.07,2,1
554,Assembly,1,2020-07-16,143.0,7,64.5,0.0,3,1
555,Assembly,1,2020-07-17,185.0,7,66.5,0.11,4,1
556,Assembly,1,2020-07-18,119.0,7,79.5,0.0,5,1
557,Assembly,1,2020-07-19,120.0,7,82.5,0.0,6,1
558,Assembly,1,2020-07-20,257.5,7,84.0,0.0,0,1
559,Assembly,1,2020-07-21,240.0,7,82.0,0.0,1,1
560,Assembly,1,2020-07-22,246.0,7,73.5,0.32,2,1
561,Assembly,1,2020-07-23,255.0,7,78.5,0.57,3,1
562,Assembly,1,2020-07-24,256.0,7,74.5,0.0,4,1
563,Assembly,1,2020-07-25,235.0,7,76.0,0.0,5,1
564,Assembly,1,2020-07-26,235.0,7,82.0,0.0,6,1
565,Assembly,1,2020-07-27,233.0,7,85.0,0.0,0,0
566,Assembly,1,2020-07-28,238.0,7,86.5,0.0,1,1
567,Assembly,1,2020-07-29,255.0,7,80.0,0.0,2,1
568,Assembly,1,2020-07-30,251.5,7,78.5,0.0,3,1
569,Assembly,1,2020-07-31,248.5,7,72.5,0.0,4,1
570,Assembly,1,2020-08-01,229.0,8,75.0,0.0,5,1
571,Assembly,1,2020-08-02,232.0,8,78.5,0.07,6,0
572,Assembly,1,2020-08-03,238.0,8,82.5,0.0,0,0
573,Assembly,1,2020-08-04,251.0,8,74.5,0.17,1,1
574,Assembly,1,2020-08-05,254.5,8,81.0,0.0,2,1
575,Assembly,1,2020-08-06,261.0,8,76.0,0.0,3,1
576,Assembly,1,2020-08-07,253.0,8,70.5,0.0,4,1
577,Assembly,1,2020-08-08,236.0,8,72.0,0.0,5,0
578,Assembly,1,2020-08-09,238.0,8,79.0,0.0,6,0
579,Assembly,1,2020-08-10,241.0,8,83.0,0.0,0,0
580,Assembly,1,2020-08-11,245.0,8,83.5,0.0,1,1
581,Assembly,1,2020-08-12,260.0,8,83.5,0.0,2,1
582,Assembly,1,2020-08-13,248.0,8,76.0,0.0,3,0
583,Assembly,1,2020-08-14,255.0,8,74.0,0.0,4,1
584,Assembly,1,2020-08-15,234.0,8,67.0,0.0,5,0
585,Assembly,1,2020-08-16,238.0,8,67.5,0.16,6,1
586,Assembly,1,2020-08-17,235.0,8,66.5,0.08,0,1
587,Assembly,1,2020-08-18,239.0,8,76.0,0.16,1,1
588,Assembly,1,2020-08-19,250.0,8,69.0,0.06,2,1
589,Assembly,1,2020-08-20,247.0,8,71.0,0.0,3,0
590,Assembly,1,2020-08-21,251.0,8,76.0,0.0,4,1
591,Assembly,1,2020-08-22,236.0,8,74.5,0.0,5,0
592,Assembly,1,2020-08-23,241.0,8,77.5,1.33,6,1
593,Assembly,1,2020-08-24,240.0,8,77.0,0.0,0,1
594,Assembly,1,2020-08-25,251.0,8,78.5,0.0,1,1
595,Assembly,1,2020-08-26,271.5,8,68.0,0.0,2,1
596,Assembly,1,2020-08-27,244.0,8,63.0,0.18,3,1
597,Assembly,1,2020-08-28,243.0,8,71.5,0.0,4,1
598,Assembly,1,2020-08-29,232.5,8,70.5,0.07,5,0
599,Assembly,1,2020-08-30,235.0,8,70.0,0.0,6,0
600,Assembly,1,2020-08-31,238.0,8,64.5,0.0,0,0
601,Assembly,1,2020-09-01,237.0,9,65.5,0.0,1,0
602,Assembly,1,2020-09-02,250.0,9,66.5,0.2,2,1
603,Assembly,1,2020-09-03,239.0,9,71.5,0.01,3,1
604,Assembly,1,2020-09-04,242.0,9,76.5,0.0,4,1
605,Assembly,1,2020-09-05,232.0,9,69.5,0.0,5,0
606,Assembly,1,2020-09-06,233.5,9,70.5,0.0,6,1
607,Assembly,1,2020-09-07,233.0,9,72.0,0.0,0,1
608,Assembly,1,2020-09-08,235.0,9,70.0,0.0,1,0
609,Assembly,1,2020-09-09,242.0,9,70.0,0.0,2,1
610,Assembly,1,2020-09-10,241.0,9,75.0,0.25,3,1
611,Assembly,1,2020-09-11,235.0,9,65.5,0.0,4,1
612,Assembly,1,2020-09-12,237.0,9,60.0,0.0,5,0
613,Assembly,1,2020-09-13,238.5,9,65.0,0.0,6,0
614,Assembly,1,2020-09-14,238.5,9,65.5,0.0,0,1
615,Assembly,1,2020-09-15,250.0,9,55.0,0.0,1,1
616,Assembly,1,2020-09-16,250.5,9,62.0,0.0,2,1
617,Assembly,1,2020-09-17,240.0,9,68.0,0.0,3,1
618,Assembly,1,2020-09-18,239.5,9,58.5,0.0,4,1
619,Assembly,1,2020-09-19,233.0,9,53.0,0.0,5,0
620,Assembly,1,2020-09-20,238.5,9,52.0,0.0,6,1
621,Assembly,1,2020-09-21,237.5,9,53.0,0.0,0,1
622,Assembly,1,2020-09-22,243.5,9,55.5,0.0,1,0
623,Assembly,1,2020-09-23,242.5,9,67.5,0.0,2,0
624,Assembly,1,2020-09-24,246.0,9,70.0,0.0,3,1
625,Assembly,1,2020-09-25,240.0,9,65.0,0.0,4,1
626,Assembly,1,2020-09-26,239.0,9,66.5,0.0,5,0
627,Assembly,1,2020-09-27,237.0,9,70.0,0.0,6,1
628,Assembly,1,2020-09-28,242.0,9,72.0,0.05,0,1
629,Assembly,1,2020-09-29,244.0,9,70.5,0.0,1,1
630,Assembly,1,2020-09-30,235.0,9,66.0,0.46,2,1
631,Assembly,1,2020-10-01,257.0,10,67.0,0.0,3,1
632,Assembly,1,2020-10-02,250.0,10,59.0,0.02,4,1
633,Assembly,1,2020-10-03,414.5,10,56.5,0.0,5,1
634,Assembly,1,2020-10-04,532.5,10,56.0,0.0,6,0
635,Assembly,1,2020-10-05,243.0,10,57.5,,0,1
636,Assembly,1,2020-10-06,243.0,10,60.0,0.0,1,1
637,Assembly,1,2020-10-07,243.5,10,65.0,0.02,2,0
638,Assembly,1,2020-10-08,240.0,10,55.5,0.0,3,1
639,Assembly,1,2020-10-09,239.5,10,51.0,0.0,4,0
640,Assembly,1,2020-10-10,437.5,10,66.0,0.0,5,0
641,Assembly,1,2020-10-11,551.5,10,59.0,0.0,6,0
642,Assembly,1,2020-10-12,247.0,10,52.0,0.0,0,1
643,Assembly,1,2020-10-13,248.5,10,54.5,1.5,1,1
644,Assembly,1,2020-10-14,244.0,10,60.5,0.0,2,0
645,Assembly,1,2020-10-15,248.0,10,60.0,0.0,3,0
646,Assembly,1,2020-10-16,249.0,10,60.5,0.77,4,1
647,Assembly,1,2020-10-17,236.5,10,50.0,1.16,5,1
648,Assembly,1,2020-10-18,232.0,10,49.0,0.0,6,1
649,Assembly,1,2020-10-19,247.0,10,51.0,0.0,0,1
650,Assembly,1,2020-10-20,242.0,10,58.0,0.0,1,1
651,Assembly,1,2020-10-21,244.0,10,60.5,0.06,2,1
652,Assembly,1,2020-10-22,242.0,10,60.5,0.0,3,0
653,Assembly,1,2020-10-23,236.0,10,58.5,0.0,4,1
654,Assembly,1,2020-10-24,478.0,10,58.0,0.0,5,1
655,Assembly,1,2020-10-25,607.0,10,46.5,0.0,6,1
656,Assembly,1,2020-10-26,229.0,10,50.5,0.01,0,1
657,Assembly,1,2020-10-27,232.0,10,49.0,0.0,1,0
658,Assembly,1,2020-10-28,232.0,10,47.5,0.27,2,0
659,Assembly,1,2020-10-29,234.0,10,46.0,0.91,3,0
660,Assembly,1,2020-10-30,235.0,10,37.0,0.26,4,1
661,Assembly,1,2020-10-31,226.0,10,35.0,0.0,5,0
662,Assembly,1,2020-11-01,223.5,11,43.5,0.62,6,1
663,Assembly,1,2020-11-02,235.0,11,38.5,0.0,0,1
664,Assembly,1,2020-11-03,234.0,11,37.5,0.0,1,0
665,Assembly,1,2020-11-04,236.0,11,43.5,0.0,2,0
666,Assembly,1,2020-11-05,227.0,11,59.5,0.0,3,0
667,Assembly,1,2020-11-06,237.0,11,63.5,0.0,4,1
668,Assembly,1,2020-11-07,,11,61.5,0.0,5,0
669,Assembly,1,2020-11-08,,11,59.5,0.0,6,0
670,Assembly,1,2020-11-09,236.0,11,53.5,0.0,0,0
671,Assembly,1,2020-11-10,233.5,11,61.5,0.0,1,1
672,Assembly,1,2020-11-11,238.5,11,64.5,0.01,2,0
673,Assembly,1,2020-11-12,240.0,11,56.5,0.0,3,0
674,Assembly,1,2020-11-13,236.0,11,44.5,0.22,4,1
675,Assembly,1,2020-11-14,,11,43.5,0.0,5,0
676,Assembly,1,2020-11-15,,11,45.5,0.34,6,0
677,Assembly,1,2020-11-16,231.0,11,47.5,0.05,0,0
678,Assembly,1,2020-11-17,228.0,11,41.5,0.0,1,0
679,Assembly,1,2020-11-18,231.0,11,29.0,0.0,2,0
680,Assembly,1,2020-11-19,238.0,11,34.0,0.0,3,1
681,Assembly,1,2020-11-20,226.5,11,54.5,0.0,4,0
682,Assembly,1,2020-11-21,,11,52.0,0.0,5,0
683,Assembly,1,2020-11-22,,11,41.0,0.0,6,0
684,Assembly,1,2020-11-23,229.0,11,47.5,1.81,0,0
685,Assembly,1,2020-11-24,234.0,11,36.5,0.0,1,1
686,Assembly,1,2020-11-25,233.0,11,39.0,0.01,2,0
687,Assembly,1,2020-11-26,231.0,11,49.5,0.29,3,1
688,Assembly,1,2020-11-27,231.0,11,47.0,0.0,4,0
689,Assembly,1,2020-11-28,229.0,11,47.5,0.0,5,0
690,Assembly,1,2020-11-29,229.0,11,45.0,0.0,6,1
691,Assembly,1,2020-11-30,230.0,11,50.5,0.85,0,0
692,Assembly,1,2020-12-01,234.0,12,52.5,0.41,1,1
693,Assembly,1,2020-12-02,219.0,12,39.0,0.0,2,0
694,Assembly,1,2020-12-03,126.0,12,41.5,0.0,3,1
695,Assembly,1,2020-12-04,124.5,12,49.0,0.02,4,1
696,Assembly,1,2020-12-05,120.0,12,40.0,1.72,5,1
697,Assembly,1,2020-12-06,116.0,12,33.0,0.0,6,0
698,Assembly,1,2020-12-07,126.0,12,31.0,0.0,0,1
699,Assembly,1,2020-12-08,127.0,12,28.5,0.0,1,1
700,Assembly,1,2020-12-09,126.5,12,30.0,0.0,2,1
701,Assembly,1,2020-12-10,127.0,12,39.5,0.0,3,1
702,Assembly,1,2020-12-11,121.0,12,39.5,0.0,4,1
703,Assembly,1,2020-12-14,123.0,12,37.0,0.06,0,1
704,Assembly,1,2020-12-15,127.0,12,29.5,0.0,1,1
705,Assembly,1,2020-12-16,136.5,12,23.0,0.04,2,1
706,Assembly,1,2020-12-17,146.0,12,26.5,1.3,3,1
707,Assembly,1,2020-12-18,130.0,12,25.5,0.0,4,1
708,Assembly,1,2020-12-19,128.0,12,24.0,0.0,5,1
709,Assembly,1,2020-12-20,123.0,12,31.0,0.03,6,1
710,Assembly,1,2020-12-21,133.0,12,32.0,0.0,0,1
711,Assembly,1,2020-12-22,123.0,12,38.0,0.0,1,1
712,Assembly,1,2020-12-23,124.0,12,34.0,0.0,2,1
713,Assembly,1,2020-12-24,131.0,12,41.5,0.0,3,1
714,Assembly,1,2020-12-25,126.0,12,50.0,1.49,4,1
715,Assembly,1,2020-12-26,118.0,12,34.0,0.0,5,1
716,Assembly,1,2020-12-27,119.0,12,31.5,0.0,6,1
717,Assembly,1,2020-12-28,124.5,12,38.5,0.0,0,1
718,Assembly,1,2020-12-29,121.0,12,33.0,0.0,1,1
719,Assembly,1,2020-12-30,121.0,12,32.5,0.0,2,1
720,Assembly,1,2020-12-31,123.0,12,39.0,0.1,3,1
721,Back Bay,0,2020-01-01,131.0,1,39.5,0.0,2,0
722,Back Bay,0,2020-01-02,132.0,1,41.5,0.0,3,0
723,Back Bay,0,2020-01-03,132.0,1,48.0,0.0,4,0
724,Back Bay,0,2020-01-04,130.5,1,44.0,0.13,5,0
725,Back Bay,0,2020-01-05,131.0,1,36.5,0.11,6,0
726,Back Bay,0,2020-01-06,135.0,1,34.0,0.0,0,0
727,Back Bay,0,2020-01-07,134.0,1,37.5,0.0,1,0
728,Back Bay,0,2020-01-08,133.0,1,37.0,0.02,2,0
729,Back Bay,0,2020-01-09,133.0,1,27.5,0.0,3,0
730,Back Bay,0,2020-01-10,133.0,1,41.0,0.0,4,0
731,Back Bay,0,2020-01-11,131.0,1,59.5,0.0,5,0
732,Back Bay,0,2020-01-12,130.0,1,57.0,0.02,6,0
733,Back Bay,0,2020-01-13,133.0,1,39.5,0.01,0,0
734,Back Bay,0,2020-01-14,134.0,1,39.5,0.0,1,0
735,Back Bay,0,2020-01-15,133.0,1,45.5,0.0,2,0
736,Back Bay,0,2020-01-16,133.0,1,38.5,0.1,3,0
737,Back Bay,0,2020-01-17,134.0,1,23.0,0.0,4,0
738,Back Bay,0,2020-01-18,131.0,1,23.5,0.28,5,0
739,Back Bay,0,2020-01-19,129.5,1,34.5,0.02,6,0
740,Back Bay,0,2020-01-20,131.0,1,24.5,0.0,0,0
741,Back Bay,0,2020-01-21,134.0,1,23.0,0.0,1,0
742,Back Bay,0,2020-01-22,135.0,1,29.5,0.0,2,1
743,Back Bay,0,2020-01-23,133.0,1,38.0,0.0,3,0
744,Back Bay,0,2020-01-24,135.0,1,41.0,0.0,4,0
745,Back Bay,0,2020-01-25,131.0,1,45.0,0.7,5,0
746,Back Bay,0,2020-01-26,130.0,1,45.5,0.0,6,0
747,Back Bay,0,2020-01-27,131.0,1,43.5,0.0,0,1
748,Back Bay,0,2020-01-28,134.0,1,39.0,0.0,1,0
749,Back Bay,0,2020-01-29,133.0,1,36.0,0.0,2,0
750,Back Bay,0,2020-01-30,133.0,1,27.5,0.0,3,0
751,Back Bay,0,2020-01-31,133.0,1,38.0,0.0,4,0
752,Back Bay,0,2020-02-01,129.0,2,37.5,0.02,5,0
753,Back Bay,0,2020-02-02,129.0,2,40.0,0.0,6,0
754,Back Bay,0,2020-02-03,133.0,2,42.5,0.0,0,0
755,Back Bay,0,2020-02-04,133.0,2,41.0,0.0,1,0
756,Back Bay,0,2020-02-05,132.0,2,38.0,0.05,2,0
757,Back Bay,0,2020-02-06,132.0,2,37.5,0.44,3,0
758,Back Bay,0,2020-02-07,133.0,2,43.0,0.32,4,0
759,Back Bay,0,2020-02-08,131.0,2,31.0,0.0,5,0
760,Back Bay,0,2020-02-09,131.0,2,29.0,0.0,6,0
761,Back Bay,0,2020-02-10,133.0,2,42.5,0.16,0,0
762,Back Bay,0,2020-02-11,132.0,2,42.5,0.17,1,0
763,Back Bay,0,2020-02-12,134.0,2,41.0,0.0,2,0
764,Back Bay,0,2020-02-13,132.0,2,38.0,0.53,3,0
765,Back Bay,0,2020-02-14,134.0,2,27.5,0.0,4,0
766,Back Bay,0,2020-02-15,129.0,2,21.5,0.0,5,0
767,Back Bay,0,2020-02-16,132.0,2,37.5,0.0,6,0
768,Back Bay,0,2020-02-17,131.0,2,40.0,0.0,0,0
769,Back Bay,0,2020-02-18,132.0,2,36.5,0.45,1,0
770,Back Bay,0,2020-02-19,135.0,2,39.0,0.0,2,0
771,Back Bay,0,2020-02-20,134.0,2,30.5,0.0,3,1
772,Back Bay,0,2020-02-21,134.0,2,25.0,0.0,4,0
773,Back Bay,0,2020-02-22,131.0,2,39.0,0.0,5,0
774,Back Bay,0,2020-02-23,128.0,2,46.0,0.0,6,0
775,Back Bay,0,2020-02-24,132.0,2,49.5,0.0,0,1
776,Back Bay,0,2020-02-25,134.0,2,48.0,0.26,1,0
777,Back Bay,0,2020-02-26,133.0,2,46.0,0.15,2,0
778,Back Bay,0,2020-02-27,132.0,2,44.0,0.75,3,0
779,Back Bay,0,2020-02-28,132.0,2,33.0,0.0,4,0
780,Back Bay,0,2020-02-29,131.0,2,28.5,0.0,5,0
781,Back Bay,0,2020-03-01,130.0,3,26.0,0.0,6,0
782,Back Bay,0,2020-03-02,132.5,3,37.5,0.0,0,1
783,Back Bay,0,2020-03-03,133.0,3,52.5,0.03,1,1
784,Back Bay,0,2020-03-04,133.0,3,45.5,0.03,2,0
785,Back Bay,0,2020-03-05,131.5,3,44.0,0.0,3,0
786,Back Bay,0,2020-03-06,131.0,3,38.0,0.0,4,0
787,Back Bay,0,2020-03-07,130.5,3,37.0,0.0,5,0
788,Back Bay,0,2020-03-08,131.0,3,42.0,0.0,6,0
789,Back Bay,0,2020-03-09,132.0,3,57.0,0.0,0,1
790,Back Bay,0,2020-03-10,133.0,3,53.0,0.0,1,0
791,Back Bay,0,2020-03-11,132.0,3,48.0,0.0,2,0
792,Back Bay,0,2020-03-12,131.0,3,38.5,0.0,3,1
793,Back Bay,0,2020-03-13,130.0,3,51.0,0.29,4,1
794,Back Bay,0,2020-03-14,127.5,3,45.5,0.0,5,0
795,Back Bay,0,2020-03-15,129.0,3,36.5,0.0,6,0
796,Back Bay,0,2020-03-16,129.0,3,29.5,0.0,0,0
797,Back Bay,0,2020-03-17,128.0,3,38.0,0.03,1,0
798,Back Bay,0,2020-03-18,127.0,3,44.0,0.0,2,0
799,Back Bay,0,2020-03-19,129.0,3,40.5,0.56,3,0
800,Back Bay,0,2020-03-20,127.0,3,53.0,0.02,4,0
801,Back Bay,0,2020-03-21,126.0,3,44.0,0.0,5,0
802,Back Bay,0,2020-03-22,126.0,3,29.0,0.0,6,0
803,Back Bay,0,2020-03-23,128.0,3,34.5,1.38,0,0
804,Back Bay,0,2020-03-24,126.0,3,41.5,0.35,1,0
805,Back Bay,0,2020-03-25,126.0,3,40.0,0.0,2,0
806,Back Bay,0,2020-03-26,126.0,3,39.0,0.0,3,0
807,Back Bay,0,2020-03-27,128.0,3,52.0,0.01,4,0
808,Back Bay,0,2020-03-28,127.0,3,42.0,0.08,5,1
809,Back Bay,0,2020-03-29,126.0,3,41.0,0.74,6,0
810,Back Bay,0,2020-03-30,127.0,3,40.0,0.08,0,1
811,Back Bay,0,2020-03-31,125.0,3,36.5,0.0,1,0
812,Back Bay,0,2020-04-01,126.0,4,37.0,0.0,2,0
813,Back Bay,0,2020-04-02,127.0,4,43.0,0.13,3,0
814,Back Bay,0,2020-04-03,127.0,4,43.0,0.83,4,0
